GSM	Stem6
GSM1112825	0.126606866717339
GSM1112826	0.215994015336037
GSM1112827	0.104510635137558
GSM1112828	0.250752329826355
GSM1112829	0.150718912482262
GSM1112830	0.123697534203529
GSM1112831	0.162344500422478
GSM1112832	0.190882101655006
GSM1112833	-0.0952410474419594
GSM1112834	-0.103861302137375
GSM1112835	-0.089275062084198
GSM1112836	-0.0371385216712952
GSM1112837	-0.0985890999436378
GSM1112843	-0.0201200246810913
GSM1112844	-0.103247724473476
GSM1112845	-0.0800324454903603
GSM1112846	-0.103461891412735
GSM1112847	-0.0710086151957512
GSM1120301	-0.0922188684344292
GSM1120302	-0.101226642727852
GSM1120303	-0.120784394443035
GSM1120304	-0.123433098196983
GSM1120305	-0.116771593689919
GSM1120306	-0.121336482465267
GSM1120307	-0.120576567947865
GSM1120308	-0.119651272892952
GSM1120309	-0.103020466864109
GSM1120310	-0.11534683406353
GSM1120311	-0.107567749917507
GSM1120312	-0.111353360116482
GSM1120313	-0.119125202298164
GSM1120316	-0.118236184120178
GSM1120317	-0.116370402276516
GSM1120338	-0.042621236294508
GSM1120346	0.157292082905769
GSM1120347	0.188261315226555
GSM1120348	0.115782834589481
GSM1120349	0.0591051839292049
GSM1120350	0.245156839489937
GSM1120351	0.187992066144943
GSM1120355	0.530406713485718
GSM1120356	0.574526786804199
GSM1120357	0.614963054656982
GSM1120358	0.408943444490433
GSM1120359	0.180829003453255
GSM1120360	0.255992114543915
GSM1120361	0.395786046981812
GSM1120362	0.565943002700806
GSM1120363	0.314870566129684
GSM1120364	0.314870566129684
GSM1120365	0.194464311003685
GSM1125768	0.0936227738857269
GSM1125769	0.155814930796623
GSM1125770	0.514668762683868
GSM1127060	0.152339518070221
GSM1127061	0.16752590239048
GSM1127062	0.503629982471466
GSM1127063	0.430984914302826
GSM1127064	0.343313097953796
GSM1127065	0.204048976302147
GSM1127066	0.179851979017258
GSM1127067	0.557958602905273
GSM1127068	0.191678270697594
GSM1127069	0.214780673384666
GSM1127070	0.237015694379807
GSM1127071	0.262906581163406
GSM1127072	0.274447530508041
GSM1127073	0.160777732729912
GSM1127074	0.37961333990097
GSM1127075	0.175499320030212
GSM1127076	0.128671318292618
GSM1127077	0.263381987810135
GSM1127078	0.329450577497482
GSM1127079	0.426613748073578
GSM1127080	0.254930883646011
GSM1127081	0.203464478254318
GSM1127082	0.573499739170074
GSM1127083	0.208485588431358
GSM1127084	0.219229504466057
GSM1127085	0.518766582012177
GSM1127086	0.553537487983704
GSM1127087	0.439074367284775
GSM1127088	0.454910486936569
GSM1127089	-0.0613415464758873
GSM1127090	0.46008762717247
GSM1127091	0.00110118265729398
GSM1127092	0.663674116134644
GSM1127093	-0.050066813826561
GSM1127094	-0.0619751550257206
GSM1127095	0.126042425632477
GSM1127096	-0.0241866540163755
GSM1127097	-0.0121542634442449
GSM1127098	-0.0131563078612089
GSM1127099	-0.0518143437802792
GSM1127100	-0.024194048717618
GSM1127101	-0.0494021624326706
GSM1127102	0.00424772221595049
GSM1127103	-0.0669634193181992
GSM1127104	0.0286643654108047
GSM1127105	-0.0248524565249681
GSM1127106	-0.0280736871063709
GSM1127107	-0.0394015982747078
GSM1127108	-0.0281514953821898
GSM1127109	0.00153695757035166
GSM1127110	-0.0704502984881401
GSM1127111	-0.0805756747722626
GSM1127112	-0.0186284687370062
GSM1127113	-0.0868013724684715
GSM1127114	-0.0691607519984245
GSM1127115	-0.0359150059521198
GSM1127116	-0.0957004427909851
GSM1127126	0.497309982776642
GSM1127127	0.514409899711609
GSM1127128	0.58629584312439
GSM1127129	0.326678335666656
GSM1127130	0.426007986068726
GSM1127131	0.193314373493195
GSM1127132	0.394480168819427
GSM1127133	0.603173732757568
GSM1127134	0.491961449384689
GSM1127135	0.509249269962311
GSM1127136	0.24898698925972
GSM1127137	0.374485224485397
GSM1127138	0.584615170955658
GSM1127139	0.541291654109955
GSM1127140	0.637570321559906
GSM1127141	0.312180280685425
GSM1127142	0.360732764005661
GSM1127143	0.293381929397583
GSM1127144	0.247564747929573
GSM1127145	0.387451767921448
GSM1127146	0.489069372415543
GSM1127147	0.280017644166946
GSM1127148	0.66055965423584
GSM1127149	0.570111870765686
GSM1127150	0.652904868125916
GSM1127151	0.568744897842407
GSM1127152	-0.0244402587413788
GSM1127153	-0.0572603493928909
GSM1127154	0.039236668497324
GSM1127155	0.0481738522648811
GSM1127156	-0.0608085244894028
GSM1127157	0.00959889404475689
GSM1127158	0.0453327484428883
GSM1127159	-0.0907177031040192
GSM1127160	-0.0884338244795799
GSM1127161	-0.0619689412415028
GSM1127162	0.0906352698802948
GSM1127163	-0.00561065785586834
GSM1127164	-0.0940153375267982
GSM1127165	-0.0142175788059831
GSM1127166	-0.0441951528191566
GSM1127171	-0.0677946582436562
GSM1127172	-0.0113712679594755
GSM1127173	0.128089264035225
GSM1127180	-0.0562284626066685
GSM1127181	0.161665603518486
GSM1127182	0.0538912862539291
GSM1127188	0.079912468791008
GSM1160189	0.420757472515106
GSM1160190	0.306958645582199
GSM1160191	-0.107913881540298
GSM1160192	0.0163588281720877
GSM1160193	0.0445157736539841
GSM1160194	0.221480146050453
GSM1160195	0.149322912096977
GSM1160196	0.0438814163208008
GSM1160197	-0.107160724699497
GSM1160198	0.482440769672394
GSM1160199	0.514406442642212
GSM1160200	0.231488615274429
GSM1160201	0.45722422003746
GSM1160202	0.540525555610657
GSM1160203	0.539364695549011
GSM1160204	0.238047420978546
GSM1160205	0.0617723278701305
GSM1160206	0.539449036121368
GSM1160207	0.634797394275665
GSM1517153	0.146533980965614
GSM1517154	0.177523672580719
GSM409307	0.203044384717941
GSM409308	-0.0898855477571487
GSM409312	0.0164494775235653
GSM410807	0.222470670938492
GSM410808	0.253085613250732
GSM428286	-0.0444895923137665
GSM428289	0.359742999076843
GSM428291	0.0365426428616047
GSM428295	0.00582917127758265
GSM428296	0.0756103917956352
GSM432392	-0.204209849238396
GSM433167	0.0711828991770744
GSM433170	0.124237239360809
GSM433171	0.304391264915466
GSM433174	0.29786491394043
GSM433176	0.482174426317215
GSM433177	0.161098897457123
GSM433179	0.421244561672211
GSM434762	0.026597997173667
GSM434776	-0.073664627969265
GSM434785	0.0620930455625057
GSM438363	-0.0796356722712517
GSM450236	-0.101609848439693
GSM450239	-0.00860630813986063
GSM450266	-0.161392599344254
GSM450268	-0.0197904724627733
GSM450270	0.0797637403011322
GSM466732	0.332956820726395
GSM466734	0.0191772859543562
GSM466737	0.0270770434290171
GSM466739	0.0991322845220566
GSM468792	0.270017266273499
GSM468801	0.197202876210213
GSM469965	0.0597459897398949
GSM469966	0.0266174115240574
GSM469967	-0.019891994073987
GSM469968	0.0460254773497581
GSM469970	-0.0927248075604439
GSM469971	0.121915742754936
GSM469973	-0.0199310909956694
GSM469974	0.283659219741821
GSM469975	0.0265582986176014
GSM484408	-0.0297816898673773
GSM486702	0.447348743677139
GSM486704	0.0924330279231071
GSM486705	-0.0146338194608688
GSM486706	0.277245551347733
GSM486707	0.0302273817360401
GSM486708	0.258180916309357
GSM486709	-0.0127939283847809
GSM486710	0.249890044331551
GSM486711	0.415570229291916
GSM486712	0.355107307434082
GSM486714	0.0873834416270256
GSM493384	0.0249092318117619
GSM493385	0.140847533941269
GSM493386	0.253545224666595
GSM493387	0.275637149810791
GSM493615	-0.0455428324639797
GSM493617	-0.156573727726936
GSM493620	-0.176676914095879
GSM493624	-0.161324441432953
GSM493626	-0.154320374131203
GSM521866	0.0236443374305964
GSM521868	0.0123134674504399
GSM521869	0.0863601043820381
GSM521870	0.0959399789571762
GSM521871	0.0600014477968216
GSM521873	0.0504195168614388
GSM521874	0.0858318731188774
GSM521875	0.0775027126073837
GSM521877	0.155887365341187
GSM521878	0.109097518026829
GSM521879	0.11036466807127
GSM521880	0.135835975408554
GSM521881	0.102621525526047
GSM521883	0.144812196493149
GSM521884	0.104716040194035
GSM521885	0.0702391043305397
GSM521886	0.115998990833759
GSM521887	-0.058477621525526
GSM521889	0.114445388317108
GSM521890	-0.0201708469539881
GSM521892	-0.031963799148798
GSM521893	0.0224473252892494
GSM521894	0.0925263985991478
GSM521895	0.0431940965354443
GSM521897	0.0433023273944855
GSM521898	-0.0574830137193203
GSM521899	0.0103060072287917
GSM521900	0.132392793893814
GSM521901	-0.00566450133919716
GSM521902	0.184165224432945
GSM521903	0.134668007493019
GSM521904	0.104352854192257
GSM521906	0.140233114361763
GSM521907	0.0108665488660336
GSM521908	0.0638458281755447
GSM521909	0.0421342924237251
GSM521911	0.00742103345692158
GSM521912	-0.0110240895301104
GSM521913	0.356378376483917
GSM521914	0.159020766615868
GSM521915	0.188080310821533
GSM521917	-0.0642371326684952
GSM521918	0.0877335742115974
GSM521919	0.0499010272324085
GSM521921	0.0797228738665581
GSM521922	0.0541779361665249
GSM521923	0.112047977745533
GSM521924	0.0927646830677986
GSM521925	0.0140051050111651
GSM521926	0.0920290350914001
GSM521927	-0.0371657498180866
GSM521928	0.263994872570038
GSM521929	0.289311617612839
GSM521930	0.152724370360374
GSM521931	0.277459561824799
GSM521932	0.0600562170147896
GSM521933	0.372725248336792
GSM530651	0.226248800754547
GSM530652	0.10484267026186
GSM530653	0.238650634884834
GSM530654	0.118214145302773
GSM530655	0.151271656155586
GSM530656	0.190907001495361
GSM530657	0.0916647389531136
GSM530658	0.0863840505480766
GSM530659	0.0781638100743294
GSM530660	0.169481486082077
GSM530661	0.196186274290085
GSM530662	0.108650699257851
GSM530663	0.295966476202011
GSM530664	0.28252649307251
GSM530665	0.218930974602699
GSM530666	0.207628980278969
GSM537612	-0.0751345157623291
GSM537613	0.0246862880885601
GSM537615	-0.0196723248809576
GSM537619	0.273214310407639
GSM537620	0.314195483922958
GSM537621	-0.0684311911463737
GSM537622	0.0112648187205195
GSM537623	0.382916212081909
GSM537624	0.4799585044384
GSM537625	0.544296681880951
GSM537626	0.374583870172501
GSM537627	0.278886824846268
GSM537628	0.20187021791935
GSM537629	0.122020348906517
GSM537630	-0.0202623475342989
GSM537631	0.206034153699875
GSM537632	0.434359282255173
GSM537633	0.482027649879456
GSM537634	0.263083726167679
GSM537635	0.353040874004364
GSM537636	0.313698530197144
GSM537637	0.381612360477448
GSM537638	0.148719474673271
GSM537639	0.554315507411957
GSM537640	0.495718985795975
GSM537641	0.186600148677826
GSM537642	0.390197068452835
GSM537643	0.415248543024063
GSM537645	0.376775801181793
GSM537646	0.0918081179261208
GSM537647	0.451923251152039
GSM537648	0.0613514631986618
GSM537649	0.180193573236465
GSM537650	0.0630953907966614
GSM537651	0.00722334301099181
GSM537652	-0.00496870884671807
GSM537653	0.320144236087799
GSM537654	0.193608850240707
GSM537655	0.0288968738168478
GSM537656	0.159954860806465
GSM537657	0.145994231104851
GSM537658	0.221704408526421
GSM537659	0.192165300250053
GSM537660	0.0794350504875183
GSM537661	0.113413736224174
GSM537662	0.452562510967255
GSM537663	0.23347769677639
GSM537664	0.559218883514404
GSM537665	0.45055091381073
GSM537666	-0.0275821667164564
GSM537668	0.163164809346199
GSM537669	0.235433548688889
GSM537670	0.120256491005421
GSM537671	0.212330162525177
GSM537672	0.235253408551216
GSM537674	-0.0353367328643799
GSM537675	-0.0144158387556672
GSM537676	-0.039172537624836
GSM537677	0.0770274624228477
GSM537678	-0.0716458931565285
GSM537679	0.346748620271683
GSM537680	0.484183043241501
GSM537681	0.441693961620331
GSM537682	0.586811482906342
GSM537683	0.173001930117607
GSM537684	0.26762193441391
GSM537685	0.301212042570114
GSM537686	0.582859337329865
GSM537687	0.387897461652756
GSM537688	0.376733750104904
GSM537689	0.448132902383804
GSM537690	0.232397794723511
GSM537691	0.416634500026703
GSM537692	0.438596725463867
GSM537693	0.594131708145142
GSM537694	0.457402467727661
GSM537695	0.445513486862183
GSM537696	0.599494874477386
GSM537697	0.51612913608551
GSM537698	0.395941406488419
GSM537699	0.284592092037201
GSM537700	0.0384656265377998
GSM537701	0.523932695388794
GSM537702	-0.0721638649702072
GSM537703	0.0165900811553001
GSM537704	0.342468738555908
GSM537705	0.47134730219841
GSM537706	0.23934331536293
GSM537707	0.454704374074936
GSM537708	0.254710733890533
GSM537709	0.375290215015411
GSM537710	0.475601702928543
GSM543004	0.0753383636474609
GSM543005	-0.0920381247997284
GSM543007	-0.163609772920609
GSM543009	-0.170494318008423
GSM543011	-0.176618844270706
GSM543013	-0.182269856333733
GSM543017	0.00102863216307014
GSM543019	-0.0357355251908302
GSM543021	-0.0478389337658882
GSM543023	0.065560594201088
GSM543025	0.0858886912465096
GSM543027	0.045548539608717
GSM543029	-0.0491033829748631
GSM543031	-0.039887573570013
GSM543034	-0.00827374216169119
GSM543035	-0.00157179590314627
GSM595913	0.311507433652878
GSM595914	0.21587085723877
GSM595915	0.214886263012886
GSM595916	0.36619821190834
GSM595917	0.316700547933578
GSM595918	0.296893626451492
GSM595919	0.144150927662849
GSM595920	0.296272575855255
GSM595921	0.23545104265213
GSM595922	0.390588492155075
GSM595923	0.298056900501251
GSM595924	0.123759217560291
GSM595925	0.248337641358376
GSM595926	0.285376101732254
GSM595927	0.159215614199638
GSM595928	0.265790283679962
GSM595929	0.218618527054787
GSM595930	0.279451817274094
GSM602257	0.200989007949829
GSM602258	0.336696088314056
GSM602259	0.337928265333176
GSM602260	0.108772501349449
GSM602261	0.0231456868350506
GSM605295	0.301468282938004
GSM605296	0.293241620063782
GSM605297	0.244128242135048
GSM605298	0.363858759403229
GSM605299	0.309612840414047
GSM605300	0.358943521976471
GSM605301	0.379369109869003
GSM605302	0.110638745129108
GSM605303	0.312755137681961
GSM605304	0.233471408486366
GSM605305	0.439916610717773
GSM605306	0.289464801549911
GSM605307	0.328459888696671
GSM605308	0.0260255672037601
GSM605309	0.0933208391070366
GSM605310	0.0786425471305847
GSM605311	0.265483558177948
GSM605312	0.215287759900093
GSM605314	0.200801774859428
GSM605315	0.0431323423981667
GSM605316	-0.0254968348890543
GSM605317	0.424113154411316
GSM605318	0.0548315607011318
GSM605319	0.108650855720043
GSM605320	0.243122145533562
GSM605321	0.326715499162674
GSM605322	0.260384291410446
GSM605323	0.231314927339554
GSM605324	0.276554882526398
GSM605325	0.438745737075806
GSM605327	0.00609840685501695
GSM605328	-0.0145831285044551
GSM605329	0.209906682372093
GSM605330	0.514164328575134
GSM605332	0.253721207380295
GSM605333	0.590307891368866
GSM605334	0.389617890119553
GSM605335	0.654379665851593
GSM605336	0.59639585018158
GSM605337	0.635473847389221
GSM605338	0.208428144454956
GSM605339	0.635513007640839
GSM613811	0.612346708774567
GSM613812	0.607210993766785
GSM613813	0.467463403940201
GSM613814	0.250714093446732
GSM613815	0.325006991624832
GSM613816	0.657432079315186
GSM613818	-0.0896339416503906
GSM613821	-0.152491435408592
GSM613826	-0.165555000305176
GSM613829	-0.15572801232338
GSM613833	-0.161963403224945
GSM613834	-0.15619207918644
GSM613837	-0.14881856739521
GSM613842	-0.129499316215515
GSM613843	0.194272607564926
GSM613846	0.17545348405838
GSM613847	0.140740558505058
GSM613853	0.145657524466515
GSM613856	0.20849384367466
GSM613857	0.300845623016357
GSM613859	0.300451576709747
GSM613862	0.165125712752342
GSM613864	0.269783854484558
GSM613867	-0.0590137504041195
GSM613868	0.291883617639542
GSM613869	0.437608569860458
GSM613870	0.186779126524925
GSM613871	0.396015018224716
GSM613872	0.314149975776672
GSM613873	0.0808139368891716
GSM613874	0.238628521561623
GSM613875	0.415731608867645
GSM613876	0.164940193295479
GSM613877	0.0294345635920763
GSM613878	0.536742091178894
GSM613879	0.126629590988159
GSM613880	-0.0340344198048115
GSM613881	0.521582126617432
GSM613882	0.294645637273788
GSM613883	0.0940651446580887
GSM613884	0.0833630114793777
GSM613885	0.144117176532745
GSM613886	0.322387903928757
GSM613887	0.166545152664185
GSM613888	0.0230254866182804
GSM613889	0.239651709794998
GSM613890	0.641890108585358
GSM613891	0.554112195968628
GSM613892	0.470038741827011
GSM613893	0.353669852018356
GSM613894	0.362181276082993
GSM613896	0.436930686235428
GSM613897	0.605222344398499
GSM613898	-0.128360509872437
GSM613901	-0.162480175495148
GSM613903	-0.153027772903442
GSM613905	-0.152474671602249
GSM613907	-0.164424613118172
GSM613908	-0.16454017162323
GSM613911	0.0700915157794952
GSM613913	0.0788181275129318
GSM613914	0.0958767831325531
GSM613917	0.0733674913644791
GSM613919	-0.164347514510155
GSM613920	-0.171914130449295
GSM613923	-0.169160306453705
GSM616127	0.0240750722587109
GSM616128	0.00496773468330503
GSM616129	0.154452130198479
GSM621386	0.618419826030731
GSM621387	0.460862010717392
GSM621388	0.538449704647064
GSM621389	0.467217653989792
GSM621390	0.510887801647186
GSM621391	0.609317660331726
GSM621392	0.529821693897247
GSM621393	0.553179323673248
GSM621395	0.628061592578888
GSM621396	0.626664876937866
GSM621397	0.637791574001312
GSM621398	0.617221415042877
GSM621399	0.594110786914825
GSM621400	0.531066000461578
GSM621401	0.642212152481079
GSM621402	0.142335399985313
GSM621403	0.481298446655273
GSM621404	0.021447915583849
GSM621405	0.590124785900116
GSM621406	0.676797568798065
GSM621407	0.648734569549561
GSM621409	0.563169538974762
GSM621410	0.61735737323761
GSM621411	0.135261654853821
GSM621412	0.672508418560028
GSM621413	0.6616290807724
GSM621414	0.637947022914886
GSM621415	0.557534575462341
GSM621416	0.354627162218094
GSM621417	0.577183902263641
GSM621418	0.10460951924324
GSM621419	0.168578863143921
GSM621420	0.411650717258453
GSM621421	0.39736944437027
GSM621422	0.409315317869186
GSM621423	0.587445080280304
GSM621424	0.554283916950226
GSM621425	0.532904207706451
GSM621426	0.515849769115448
GSM621427	0.6427201628685
GSM621428	0.501266717910767
GSM621429	0.532230854034424
GSM621430	0.620589375495911
GSM621431	0.0724991708993912
GSM621432	0.593403220176697
GSM621433	0.394788920879364
GSM621434	0.650732457637787
GSM621435	0.550704181194305
GSM621436	0.242052912712097
GSM621437	0.600013911724091
GSM621438	0.57661360502243
GSM621439	0.0951600223779678
GSM621441	0.624120116233826
GSM621442	0.367196202278137
GSM621443	0.622629225254059
GSM621444	0.649658501148224
GSM621445	0.547368466854095
GSM621446	0.405120819807053
GSM621447	0.390540271997452
GSM621448	0.320940464735031
GSM621449	0.129455551505089
GSM621450	0.518825709819794
GSM621451	0.101561039686203
GSM621453	0.702683568000793
GSM621454	0.338069379329681
