GSM	Stem6
GSM1059458	-0.224301561713219
GSM1067793	-0.48487600684166
GSM1067795	-0.466014087200165
GSM1101661	-0.443093627691269
GSM1101662	-0.455629348754883
GSM1101663	-0.448808014392853
GSM1101664	-0.447587221860886
GSM1101665	-0.452203631401062
GSM1101666	-0.445521384477615
GSM1101667	-0.45231756567955
GSM1101668	-0.450163930654526
GSM1101669	-0.444619864225388
GSM1101670	-0.442350387573242
GSM1101671	-0.439675539731979
GSM1101672	-0.436848193407059
GSM1101673	-0.437668085098267
GSM1101674	-0.433319270610809
GSM1101675	-0.431274086236954
GSM1101676	-0.43977415561676
GSM1101677	-0.447286039590836
GSM1101678	-0.446294367313385
GSM1101679	-0.448404639959335
GSM1101680	-0.450590670108795
GSM1101681	-0.448133945465088
GSM1101682	-0.442676723003387
GSM1101683	-0.45153620839119
GSM1101684	-0.457984954118729
GSM1101685	-0.455921769142151
GSM1101686	-0.443029642105103
GSM1101687	-0.44096776843071
GSM1101688	-0.451086461544037
GSM1101689	-0.429771363735199
GSM1101690	-0.418091684579849
GSM1101691	-0.431060314178467
GSM1101692	-0.44525346159935
GSM1101693	-0.451422333717346
GSM1101694	-0.420830994844437
GSM1101695	-0.436898946762085
GSM1101696	-0.430596679449081
GSM1101697	-0.443718612194061
GSM1101698	-0.440789520740509
GSM1101699	-0.443124115467072
GSM1101700	-0.425145715475082
GSM1101701	-0.459268569946289
GSM1101702	-0.457331508398056
GSM1101703	-0.444177567958832
GSM1101704	-0.4324551820755
GSM1101705	-0.440889716148376
GSM1101706	-0.429965704679489
GSM1101707	-0.43239763379097
GSM1101708	-0.444709718227386
GSM1101709	-0.438479870557785
GSM1101710	-0.43958044052124
GSM1101711	-0.480583727359772
GSM1102781	0.208414033055305
GSM1102782	-0.521887063980103
GSM1102783	-0.446024358272552
GSM1102784	-0.311297059059143
GSM1102785	-0.153030052781105
GSM1102786	-0.578016936779022
GSM1102787	-0.563375413417816
GSM1102788	-0.340192466974258
GSM1102789	-0.554954171180725
GSM1102790	-0.198367908596992
GSM1102791	0.130657434463501
GSM1102792	-0.319193601608276
GSM1102793	-0.446162760257721
GSM1102794	-0.21822065114975
GSM1102795	-0.524892210960388
GSM1102796	-0.37404453754425
GSM1102797	0.207718372344971
GSM1102798	0.304393351078033
GSM1102799	0.260566979646683
GSM1102800	0.217190161347389
GSM1102801	-0.295261800289154
GSM1102802	-0.248658239841461
GSM1102803	0.441131770610809
GSM1102804	-0.44897922873497
GSM1102805	0.366560280323029
GSM1102806	0.362661600112915
GSM1102807	-0.13815076649189
GSM1102808	0.341408729553223
GSM1102809	0.168815270066261
GSM1112774	0.155051529407501
GSM1112775	0.204274788498878
GSM1112776	0.0864437967538834
GSM1112777	0.196778446435928
GSM1112778	-0.285620748996735
GSM1112779	-0.355893850326538
GSM1112780	-0.316175907850266
GSM1112781	0.147246792912483
GSM1112782	0.21701668202877
GSM1112783	0.0734777450561523
GSM1112784	0.154444590210915
GSM1112785	0.163739904761314
GSM1112786	-0.192280739545822
GSM1112787	-0.250138640403748
GSM1112788	0.46762603521347
GSM1112789	0.153099372982979
GSM1112790	-0.106371216475964
GSM1112791	-0.373561471700668
GSM1112792	-0.255792021751404
GSM1112793	-0.101297833025455
GSM1112794	-0.220816925168037
GSM1112795	-0.294465005397797
GSM1112796	-0.167234569787979
GSM1112797	-0.175811648368835
GSM1112798	-0.170021265745163
GSM1112799	-0.167870804667473
GSM1112800	0.0516125038266182
GSM1112801	-0.302064180374146
GSM1112802	-0.320537507534027
GSM1112803	0.125519275665283
GSM1112804	0.216201975941658
GSM1112805	0.0968425497412682
GSM1112806	-0.087144672870636
GSM1112807	-0.282943427562714
GSM1112808	-0.202612236142159
GSM1112809	-0.411592543125153
GSM1112810	-0.279808640480042
GSM1112811	-0.239989370107651
GSM1112812	-0.307502776384354
GSM1112813	-0.180999115109444
GSM1112814	-0.076190859079361
GSM1112823	0.119025364518166
GSM1112824	-0.011741173453629
GSM1112825	-0.0873263403773308
GSM1112826	0.171695783734322
GSM1112827	-0.109779804944992
GSM1112828	0.0222738981246948
GSM1112829	-0.0209621861577034
GSM1112830	-0.0710420086979866
GSM1112831	-0.0223475601524115
GSM1112832	0.071836031973362
GSM1112833	-0.466270089149475
GSM1112834	-0.458888083696365
GSM1112835	-0.453832775354385
GSM1112836	-0.250970244407654
GSM1112837	-0.452755689620972
GSM1112843	-0.375821232795715
GSM1112844	-0.461969047784805
GSM1112845	-0.452398627996445
GSM1112846	-0.448856770992279
GSM1112847	-0.441547930240631
GSM1120301	-0.450995594263077
GSM1120302	-0.439071804285049
GSM1120303	-0.483634889125824
GSM1120304	-0.47209221124649
GSM1120305	-0.476393908262253
GSM1120306	-0.470074683427811
GSM1120307	-0.454919785261154
GSM1120308	-0.480389088392258
GSM1120309	-0.472208708524704
GSM1120310	-0.465346276760101
GSM1120311	-0.442573666572571
GSM1120312	-0.463103741407394
GSM1120313	-0.451967805624008
GSM1120316	-0.463892787694931
GSM1120317	-0.4555484354496
GSM1120338	-0.515751957893372
GSM1120346	-0.425962507724762
GSM1120347	-0.377945512533188
GSM1120348	-0.413909435272217
GSM1120349	-0.509432077407837
GSM1120350	-0.331406146287918
GSM1120351	-0.362552136182785
GSM1120355	0.401174038648605
GSM1120356	0.303132593631744
GSM1120357	0.234022587537766
GSM1120358	-0.123902633786201
GSM1120359	-0.351138770580292
GSM1120360	-0.297929108142853
GSM1120361	-0.169147595763206
GSM1120362	0.0736075863242149
GSM1120363	-0.248723268508911
GSM1120364	-0.248723268508911
GSM1120365	-0.374091029167175
GSM1125768	-0.407105892896652
GSM1125769	-0.346106886863708
GSM1125770	0.278761476278305
GSM1127060	-0.366443753242493
GSM1127061	-0.287704586982727
GSM1127062	0.0310514196753502
GSM1127063	-0.0904036685824394
GSM1127064	-0.190365463495255
GSM1127065	-0.289577573537827
GSM1127066	-0.339493215084076
GSM1127067	0.14665724337101
GSM1127068	-0.321097254753113
GSM1127069	-0.291499227285385
GSM1127070	-0.300539940595627
GSM1127071	-0.253854602575302
GSM1127072	-0.297292679548264
GSM1127073	-0.383901596069336
GSM1127074	0.397873222827911
GSM1127075	-0.322383761405945
GSM1127076	-0.373068064451218
GSM1127077	-0.28071853518486
GSM1127078	-0.0644002631306648
GSM1127079	0.0877183377742767
GSM1127080	-0.300765126943588
GSM1127081	-0.106614708900452
GSM1127082	0.155568599700928
GSM1127083	-0.323048204183578
GSM1127084	-0.249519377946854
GSM1127085	0.039826687425375
GSM1127086	0.486543834209442
GSM1127087	-0.0452422760426998
GSM1127088	-0.0463612787425518
GSM1127089	-0.560153424739838
GSM1127090	-0.0652960687875748
GSM1127091	-0.540397047996521
GSM1127092	0.350827097892761
GSM1127093	-0.429902672767639
GSM1127094	-0.42718830704689
GSM1127095	-0.322896987199783
GSM1127096	-0.388119012117386
GSM1127097	-0.367743402719498
GSM1127098	-0.373833626508713
GSM1127099	-0.439877957105637
GSM1127100	-0.378379881381989
GSM1127101	-0.421904057264328
GSM1127102	-0.345514059066772
GSM1127103	-0.456657409667969
GSM1127104	-0.333459466695786
GSM1127105	-0.401141762733459
GSM1127106	-0.372291594743729
GSM1127107	-0.396748214960098
GSM1127108	-0.372189700603485
GSM1127109	-0.276085883378983
GSM1127110	-0.34242570400238
GSM1127111	-0.36277186870575
GSM1127112	-0.304374128580093
GSM1127113	-0.383608788251877
GSM1127114	-0.300218999385834
GSM1127115	-0.220038831233978
GSM1127116	-0.382237106561661
GSM1127126	0.0445550605654716
GSM1127127	0.042592890560627
GSM1127128	0.169560477137566
GSM1127129	-0.19571727514267
GSM1127130	-0.0416716821491718
GSM1127131	-0.336070269346237
GSM1127132	-0.109967090189457
GSM1127133	0.474213004112244
GSM1127134	0.0137059036642313
GSM1127135	0.1838159263134
GSM1127136	-0.271705865859985
GSM1127137	-0.175326198339462
GSM1127138	0.159070745110512
GSM1127139	0.0942838490009308
GSM1127140	0.340219497680664
GSM1127141	-0.208560481667519
GSM1127142	-0.146637231111526
GSM1127143	-0.238435611128807
GSM1127144	-0.290315836668015
GSM1127145	-0.142065867781639
GSM1127146	0.049189105629921
GSM1127147	-0.21635103225708
GSM1127148	0.277306199073792
GSM1127149	0.118012808263302
GSM1127150	0.263276904821396
GSM1127151	0.112729720771313
GSM1127152	-0.292321920394897
GSM1127153	-0.370900005102158
GSM1127154	-0.0932888016104698
GSM1127155	-0.0988894253969193
GSM1127156	-0.305046260356903
GSM1127157	-0.251119643449783
GSM1127158	-0.151165142655373
GSM1127159	-0.386105746030807
GSM1127160	-0.40313994884491
GSM1127161	-0.367140531539917
GSM1127162	-0.0543937049806118
GSM1127163	-0.117544889450073
GSM1127164	-0.384133756160736
GSM1127165	-0.277597457170486
GSM1127166	-0.344109773635864
GSM1127171	-0.55842137336731
GSM1127172	-0.5276979804039
GSM1127173	-0.417364835739136
GSM1127180	-0.580206274986267
GSM1127181	-0.403247594833374
GSM1127182	-0.505262970924377
GSM1127188	-0.442861437797546
GSM1160189	-0.0703950524330139
GSM1160190	-0.174949675798416
GSM1160191	-0.588453352451324
GSM1160192	-0.453930735588074
GSM1160193	-0.509588301181793
GSM1160194	-0.281858205795288
GSM1160195	-0.399843633174896
GSM1160196	-0.464460074901581
GSM1160197	-0.592480838298798
GSM1160198	-0.013954721391201
GSM1160199	0.0583067797124386
GSM1160200	-0.338873982429504
GSM1160201	0.322643458843231
GSM1160202	0.504444003105164
GSM1160203	0.405197262763977
GSM1160204	-0.172009229660034
GSM1160205	-0.401761591434479
GSM1160206	0.106144443154335
GSM1160207	0.275355488061905
GSM1517153	-0.411691606044769
GSM1517154	-0.383864402770996
GSM409307	-0.277581691741943
GSM409308	-0.54922342300415
GSM409312	-0.473752647638321
GSM410807	-0.262705445289612
GSM410808	-0.16966201364994
GSM428286	-0.529384970664978
GSM428289	-0.138891607522964
GSM428291	-0.258255839347839
GSM428295	-0.43954074382782
GSM428296	-0.407735407352448
GSM432392	-0.564128041267395
GSM433167	-0.384533494710922
GSM433170	-0.340970784425735
GSM433171	-0.209180176258087
GSM433174	-0.0341039784252644
GSM433176	0.0816940367221832
GSM433177	-0.36479440331459
GSM433179	-0.0530833676457405
GSM434762	-0.498970955610275
GSM434776	-0.58265221118927
GSM434785	-0.479261487722397
GSM438363	-0.427897065877914
GSM450236	-0.559468626976013
GSM450239	-0.481832325458527
GSM450266	-0.415598154067993
GSM450268	-0.473627120256424
GSM450270	-0.469800382852554
GSM466732	-0.0208183266222477
GSM466734	-0.469735562801361
GSM466737	-0.345347374677658
GSM466739	-0.325708478689194
GSM468792	-0.250685185194016
GSM468801	-0.341558873653412
GSM469965	-0.274872899055481
GSM469966	-0.353856712579727
GSM469967	-0.410217642784119
GSM469968	-0.429166316986084
GSM469970	-0.490856200456619
GSM469971	-0.323209971189499
GSM469973	-0.490034133195877
GSM469974	0.115720205008984
GSM469975	-0.364660322666168
GSM484408	-0.403529345989227
GSM486702	-0.00811620894819498
GSM486704	-0.168169066309929
GSM486705	-0.393037915229797
GSM486706	0.0695125386118889
GSM486707	-0.447156995534897
GSM486708	-0.145473971962929
GSM486709	-0.444725334644318
GSM486710	-0.0187885966151953
GSM486711	0.18566420674324
GSM486712	0.474880367517471
GSM486714	-0.253839671611786
GSM493384	-0.472688883543015
GSM493385	-0.381434559822083
GSM493386	-0.232303813099861
GSM493387	-0.232326418161392
GSM493615	-0.552756726741791
GSM493617	-0.542955279350281
GSM493620	-0.525992810726166
GSM493624	-0.515039265155792
GSM493626	-0.520622372627258
GSM521866	-0.378202974796295
GSM521868	-0.389347046613693
GSM521869	-0.31071150302887
GSM521870	-0.258090615272522
GSM521871	-0.325801253318787
GSM521873	-0.332970172166824
GSM521874	-0.247382462024689
GSM521875	-0.302072823047638
GSM521877	-0.248686283826828
GSM521878	-0.271408826112747
GSM521879	-0.334427565336227
GSM521880	-0.249542310833931
GSM521881	-0.299244999885559
GSM521883	-0.254819303750992
GSM521884	-0.22978912293911
GSM521885	-0.394388318061829
GSM521886	-0.290480434894562
GSM521887	-0.453700512647629
GSM521889	-0.347974389791489
GSM521890	-0.488400161266327
GSM521892	-0.481142669916153
GSM521893	-0.401642352342606
GSM521894	-0.278494983911514
GSM521895	-0.376846373081207
GSM521897	-0.365449041128159
GSM521898	-0.482717216014862
GSM521899	-0.420375913381577
GSM521900	-0.277836918830872
GSM521901	-0.440555393695831
GSM521902	-0.294998109340668
GSM521903	-0.269149363040924
GSM521904	-0.370055675506592
GSM521906	-0.311465054750443
GSM521907	-0.419210314750671
GSM521908	-0.374464452266693
GSM521909	-0.45867931842804
GSM521911	-0.419571697711945
GSM521912	-0.434924304485321
GSM521913	0.140957280993462
GSM521914	-0.03103968501091
GSM521915	-0.368118405342102
GSM521917	-0.552606105804443
GSM521918	-0.290416479110718
GSM521919	-0.33412629365921
GSM521921	-0.297648429870605
GSM521922	-0.324978947639465
GSM521923	-0.218816548585892
GSM521924	-0.315621227025986
GSM521925	-0.367202013731003
GSM521926	-0.427231758832932
GSM521927	-0.535252451896667
GSM521928	-0.12449599057436
GSM521929	-0.123728550970554
GSM521930	-0.363006561994553
GSM521931	-0.157382443547249
GSM521932	-0.44902315735817
GSM521933	-0.033118162304163
GSM530651	-0.242308020591736
GSM530652	-0.414495795965195
GSM530653	-0.263339817523956
GSM530654	-0.341488659381866
GSM530655	-0.370616883039474
GSM530656	-0.321925580501556
GSM530657	-0.390436053276062
GSM530658	-0.41856375336647
GSM530659	-0.402546644210815
GSM530660	-0.350257605314255
GSM530661	-0.23304383456707
GSM530662	-0.361622452735901
GSM530663	-0.213525995612144
GSM530664	-0.223798885941505
GSM530665	-0.199554592370987
GSM530666	-0.210392460227013
GSM537612	-0.510218322277069
GSM537613	-0.343133211135864
GSM537615	-0.403072685003281
GSM537619	-0.272167176008224
GSM537620	-0.217674404382706
GSM537621	-0.453378111124039
GSM537622	-0.439465492963791
GSM537623	-0.00646160449832678
GSM537624	0.0411791130900383
GSM537625	0.162265613675117
GSM537626	-0.0723384767770767
GSM537627	-0.196351692080498
GSM537628	-0.253533184528351
GSM537629	-0.328466266393661
GSM537630	-0.404126435518265
GSM537631	-0.10815767198801
GSM537632	0.12271423637867
GSM537633	0.236529588699341
GSM537634	-0.00402305508032441
GSM537635	0.469877570867538
GSM537636	0.0839966759085655
GSM537637	0.549282670021057
GSM537638	-0.2828728556633
GSM537639	0.448058366775513
GSM537640	0.121577970683575
GSM537641	-0.302230298519135
GSM537642	0.154543727636337
GSM537643	0.193480163812637
GSM537645	0.52446049451828
GSM537646	-0.354957669973373
GSM537647	-0.0161268301308155
GSM537648	-0.420693546533585
GSM537649	-0.106958799064159
GSM537650	-0.365102171897888
GSM537651	-0.386821776628494
GSM537652	-0.388186722993851
GSM537653	0.228109940886497
GSM537654	-0.171780899167061
GSM537655	-0.38400062918663
GSM537656	-0.182703763246536
GSM537657	-0.345399677753448
GSM537658	-0.105635091662407
GSM537659	-0.348529994487762
GSM537660	-0.449971050024033
GSM537661	-0.40546503663063
GSM537662	-0.0268210917711258
GSM537663	0.174233019351959
GSM537664	0.324562102556229
GSM537665	0.0497787073254585
GSM537666	-0.446547538042068
GSM537668	-0.341581016778946
GSM537669	-0.252383559942245
GSM537670	-0.3513363301754
GSM537671	-0.327114254236221
GSM537672	-0.27805170416832
GSM537674	-0.412490487098694
GSM537675	-0.465866506099701
GSM537676	-0.506981372833252
GSM537677	-0.467771470546722
GSM537678	-0.289973050355911
GSM537679	-0.153272181749344
GSM537680	0.460978478193283
GSM537681	0.00624748971313238
GSM537682	0.603576838970184
GSM537683	-0.323698937892914
GSM537684	-0.255709201097488
GSM537685	-0.230812355875969
GSM537686	0.430231004953384
GSM537687	-0.0659202858805656
GSM537688	0.229479372501373
GSM537689	-0.0091259116306901
GSM537690	-0.29681807756424
GSM537691	0.244642987847328
GSM537692	-0.0444623157382011
GSM537693	0.299642860889435
GSM537694	0.0327924713492393
GSM537695	0.339180678129196
GSM537696	0.307578504085541
GSM537697	0.222809940576553
GSM537698	0.302658170461655
GSM537699	-0.211476594209671
GSM537700	-0.49063965678215
GSM537701	0.130391329526901
GSM537702	-0.47274175286293
GSM537703	-0.421431183815002
GSM537704	-0.1118228957057
GSM537705	-0.00589910196140409
GSM537706	-0.289437115192413
GSM537707	0.416472792625427
GSM537708	-0.207055598497391
GSM537709	0.195232257246971
GSM537710	0.530523002147675
GSM543004	-0.355191558599472
GSM543005	-0.523552477359772
GSM543007	-0.465076565742493
GSM543009	-0.526166141033173
GSM543011	-0.529456734657288
GSM543013	-0.525670230388641
GSM543017	-0.524148464202881
GSM543019	-0.54807710647583
GSM543021	-0.556641638278961
GSM543023	-0.470297783613205
GSM543025	-0.455954253673553
GSM543027	-0.487701088190079
GSM543029	-0.423088729381561
GSM543031	-0.425043493509293
GSM543034	-0.234271585941315
GSM543035	-0.464962959289551
GSM595913	-0.140806749463081
GSM595914	-0.330677598714828
GSM595915	-0.25559538602829
GSM595916	-7.0980145210342e-06
GSM595917	-0.098847508430481
GSM595918	-0.148323401808739
GSM595919	-0.305855870246887
GSM595920	-0.123087622225285
GSM595921	-0.192202851176262
GSM595922	0.0464580096304417
GSM595923	-0.124104201793671
GSM595924	-0.323519080877304
GSM595925	-0.121755711734295
GSM595926	-0.178451493382454
GSM595927	-0.311233907938004
GSM595928	-0.172474876046181
GSM595929	-0.202623575925827
GSM595930	-0.136336401104927
GSM602257	-0.325276464223862
GSM602258	-0.198089927434921
GSM602259	-0.166643381118774
GSM602260	-0.3765909075737
GSM602261	-0.499479830265045
GSM605295	-0.221430003643036
GSM605296	-0.20452906191349
GSM605297	-0.299145698547363
GSM605298	-0.162475317716599
GSM605299	-0.216606006026268
GSM605300	-0.170186206698418
GSM605301	-0.131811663508415
GSM605302	-0.429370790719986
GSM605303	-0.224211022257805
GSM605304	-0.183859810233116
GSM605305	-0.0725246891379356
GSM605306	-0.243465840816498
GSM605307	-0.211461648344994
GSM605308	-0.501814782619476
GSM605309	-0.448771893978119
GSM605310	-0.439809411764145
GSM605311	-0.272357404232025
GSM605312	-0.285057157278061
GSM605314	-0.364941716194153
GSM605315	-0.459513604640961
GSM605316	-0.533021867275238
GSM605317	-0.0645536258816719
GSM605318	-0.490844756364822
GSM605319	-0.416719198226929
GSM605320	-0.309704929590225
GSM605321	-0.206683427095413
GSM605322	-0.309727787971497
GSM605323	-0.300511717796326
GSM605324	-0.281054556369781
GSM605325	0.345140486955643
GSM605327	-0.502489328384399
GSM605328	-0.528986990451813
GSM605329	-0.350000321865082
GSM605330	0.219550758600235
GSM605332	-0.283886611461639
GSM605333	0.371870040893555
GSM605334	-0.107313752174377
GSM605335	0.404797941446304
GSM605336	0.190465301275253
GSM605337	0.464165776968002
GSM605338	-0.310218632221222
GSM605339	0.525983273983002
GSM613811	0.409446746110916
GSM613812	0.680570125579834
GSM613813	0.0826241672039032
GSM613814	-0.230701521039009
GSM613815	-0.0353716276586056
GSM613816	0.291542947292328
GSM613818	-0.459873795509338
GSM613821	-0.514381170272827
GSM613826	-0.485600680112839
GSM613829	-0.489319622516632
GSM613833	-0.495600551366806
GSM613834	-0.502480983734131
GSM613837	-0.494164526462555
GSM613842	-0.551803588867188
GSM613843	-0.365658432245255
GSM613846	-0.38656821846962
GSM613847	-0.413945764303207
GSM613853	-0.411738723516464
GSM613856	-0.353643834590912
GSM613857	-0.264004826545715
GSM613859	-0.260948687791824
GSM613862	-0.392734408378601
GSM613864	-0.299763679504395
GSM613867	-0.420723766088486
GSM613868	-0.185370191931725
GSM613869	-0.0215046610683203
GSM613870	-0.338652223348618
GSM613871	0.394389539957047
GSM613872	0.214771926403046
GSM613873	-0.395503610372543
GSM613874	-0.226522386074066
GSM613875	0.441823810338974
GSM613876	-0.330102801322937
GSM613877	-0.499902039766312
GSM613878	0.528480172157288
GSM613879	-0.378367125988007
GSM613880	-0.499782770872116
GSM613881	0.155097767710686
GSM613882	-0.0192181617021561
GSM613883	-0.473456889390945
GSM613884	-0.477362185716629
GSM613885	-0.39198911190033
GSM613886	0.143359079957008
GSM613887	-0.00670022098347545
GSM613888	-0.462945818901062
GSM613889	-0.313888281583786
GSM613890	0.329233020544052
GSM613891	0.11073974519968
GSM613892	-0.0410486869513988
GSM613893	-0.197682425379753
GSM613894	-0.183380320668221
GSM613896	-0.0641260147094727
GSM613897	0.219241246581078
GSM613898	-0.47225633263588
GSM613901	-0.501816630363464
GSM613903	-0.515656650066376
GSM613905	-0.501945316791534
GSM613907	-0.492001265287399
GSM613908	-0.480077534914017
GSM613911	-0.464737594127655
GSM613913	-0.457920730113983
GSM613914	-0.447828382253647
GSM613917	-0.461763471364975
GSM613919	-0.506708681583405
GSM613920	-0.504739046096802
GSM613923	-0.507495403289795
GSM616127	-0.530008852481842
GSM616128	-0.542026996612549
GSM616129	-0.416695535182953
GSM621386	0.233747810125351
GSM621387	0.0146094197407365
GSM621388	0.412719547748566
GSM621389	0.697185695171356
GSM621390	0.118662424385548
GSM621391	0.341423064470291
GSM621392	0.153334096074104
GSM621393	0.180518284440041
GSM621395	0.579650282859802
GSM621396	0.548996210098267
GSM621397	0.429404199123383
GSM621398	0.596759021282196
GSM621399	0.361430585384369
GSM621400	0.0898998752236366
GSM621401	0.3890480697155
GSM621402	-0.22694419324398
GSM621403	0.00619462179020047
GSM621404	-0.451770842075348
GSM621405	0.38639971613884
GSM621406	0.340028315782547
GSM621407	0.3457912504673
GSM621409	0.159406661987305
GSM621410	0.239596039056778
GSM621411	-0.432129383087158
GSM621412	0.403047800064087
GSM621413	0.4405557513237
GSM621414	0.308198094367981
GSM621415	0.145173937082291
GSM621416	-0.098484493792057
GSM621417	0.214802607893944
GSM621418	-0.322298347949982
GSM621419	-0.260238200426102
GSM621420	0.00512226531282067
GSM621421	-0.0939004868268967
GSM621422	0.107171833515167
GSM621423	0.289106845855713
GSM621424	0.175726547837257
GSM621425	0.0733490362763405
GSM621426	0.525251626968384
GSM621427	0.346350967884064
GSM621428	0.536217987537384
GSM621429	0.118841826915741
GSM621430	0.287922203540802
